"taxonUUID","taxonRank","parentUUID","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","is_hybrid","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","corrected_iucn","corrected_redlistTW","corrected_protected","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"d65b4aeb-96a6-4a4c-a96b-36e7d14feefd","species","cf26df4b-5c9d-4703-b025-a84042b11658","t0034281","Beltrania concurvispora","Fungi","Sordariomycetes","native","","","","","",NA,"species","Beltrania concurvispora","FALSE","FALSE","native","","","","Beltrania","concurvispora",NA,"","","",TRUE,TRUE,TRUE,TRUE
"fdab48c1-480c-4363-a470-ff7fd95b2c16","species","cf26df4b-5c9d-4703-b025-a84042b11658","t0034283","Beltrania rhombica","Fungi","Sordariomycetes","native","","","","","",NA,"species","Beltrania rhombica","FALSE","FALSE","native","","","","Beltrania","rhombica",NA,"","","",TRUE,TRUE,TRUE,TRUE
"fbe4c337-cd73-481a-9fc7-7a067d4779ba","species","cf26df4b-5c9d-4703-b025-a84042b11658","t0034282","Beltrania querna","Fungi","Sordariomycetes","native","","","","","",NA,"species","Beltrania querna","FALSE","FALSE","native","","","","Beltrania","querna",NA,"","","",TRUE,TRUE,TRUE,TRUE
"540fea81-9be1-42b2-adc5-17ebc15fb412","species","0c259763-17e2-4e62-8e03-c457d1119015","t0034780","Chalara hughesii","Fungi","Leotiomycetes","native","","","","","",NA,"species","Chalara hughesii","FALSE","FALSE","native","","","","Chalara","hughesii",NA,"","","",TRUE,TRUE,TRUE,TRUE
"9e1ce1fb-c5ac-4926-a0f7-9bc765a4597b","species","0c259763-17e2-4e62-8e03-c457d1119015","t0034781","Chalara montellica","Fungi","Leotiomycetes","native","","","","","",NA,"species","Chalara montellica","FALSE","FALSE","native","","","","Chalara","montellica",NA,"","","",TRUE,TRUE,TRUE,TRUE
"64157a3c-09a8-4c5e-968a-767dc0f287e3","species","0c259763-17e2-4e62-8e03-c457d1119015","t0034782","Chalara musae","Fungi","Leotiomycetes","native","","","","","",NA,"species","Chalara musae","FALSE","FALSE","native","","","","Chalara","musae",NA,"","","",TRUE,TRUE,TRUE,TRUE
"974b10d9-33af-4f26-9ffd-31c5f912240b","species","0c259763-17e2-4e62-8e03-c457d1119015","t0034783","Chalara urceolata","Fungi","Leotiomycetes","native","","","","","",NA,"species","Chalara urceolata","FALSE","FALSE","native","","","","Chalara","urceolata",NA,"","","",TRUE,TRUE,TRUE,TRUE
"6a1ac684-7fd5-4241-b440-f940315ba6fe","species","0c259763-17e2-4e62-8e03-c457d1119015","t0034779","Chalara aotearoa","Fungi","Leotiomycetes","native","","","","","",NA,"species","Chalara aotearoa","FALSE","FALSE","native","","","","Chalara","aotearoa",NA,"","","",TRUE,TRUE,TRUE,TRUE
"7683f125-33e3-4dfb-bf77-e17c6da2e899","species","f8efe2fb-7854-4764-9843-08494e3baedb","t0035190","Corynesporopsis quercicola","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Corynesporopsis quercicola","FALSE","FALSE","native","","","","Corynesporopsis","quercicola",NA,"","","",TRUE,TRUE,TRUE,TRUE
"141f9909-7470-46b8-8943-c474230b94f4","species","1d3fb1bc-cee8-4cc3-900c-ad4d14f1af07","t0035537","Ectostroma oryzae","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Ectostroma oryzae","FALSE","FALSE","native","","","","Ectostroma","oryzae",NA,"","","",TRUE,TRUE,TRUE,TRUE
"7466053d-e95f-48e4-a71b-7e75671396fd","species","005c684a-35ba-4b39-a36f-9d993fe65ef7","t0035662","Exochalara longissima","Fungi","Leotiomycetes","native","","","","","",NA,"species","Exochalara longissima","FALSE","FALSE","native","","","","Exochalara","longissima",NA,"","","",TRUE,TRUE,TRUE,TRUE
"92da7a5a-bc77-4eb7-aabd-eea06d650c7f","species","4649fabe-9ab7-4958-8562-adb6e7f131d4","t0035766","Fusicolla aquaeductuum","Fungi","Sordariomycetes","native","","","","","",NA,"species","Fusicolla aquaeductuum","FALSE","FALSE","native","","","","Fusicolla","aquaeductuum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"eb70a249-b1c6-4235-b0bf-02b5720e5348","species","4649fabe-9ab7-4958-8562-adb6e7f131d4","t0035767","Fusicolla merismoides","Fungi","Sordariomycetes","native","","","","","",NA,"species","Fusicolla merismoides","FALSE","FALSE","native","","","","Fusicolla","merismoides",NA,"","","",TRUE,TRUE,TRUE,TRUE
"b0fe89cf-a90d-4b36-82fa-120169f441cf","species","65176470-31fc-4ea5-b9fb-6eb7fe678a9d","t0040941","Hyalosynnema multiseptatum","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Hyalosynnema multiseptatum","FALSE","FALSE","native","","","","Hyalosynnema","multiseptatum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"48d47ce2-4a32-4094-8ddd-47938c12f875","species","ebe87b68-a1dd-465a-bc12-0b1f4fd350b3","t0041191","Isthmotricladia gombakiensis","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Isthmotricladia gombakiensis","FALSE","FALSE","native","","","","Isthmotricladia","gombakiensis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"54b436a6-07f9-4ad2-a777-b64031628f52","species","61948ee8-7a21-4649-a6be-c06f4dde8f28","t0041205","Junewangia globulosa","Fungi","Sordariomycetes","native","","","","","",NA,"species","Junewangia globulosa","FALSE","FALSE","native","","","","Junewangia","globulosa",NA,"","","",TRUE,TRUE,TRUE,TRUE
"070c340b-7a3b-420a-bbde-94299f7e1745","species","8918043d-6329-498c-91b3-ac451b3db56d","t0041653","Melanographium citri","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Melanographium citri","FALSE","FALSE","native","","","","Melanographium","citri",NA,"","","",TRUE,TRUE,TRUE,TRUE
"27bd9400-660c-42fc-a5c5-143886a01e65","species","8918043d-6329-498c-91b3-ac451b3db56d","t0041654","Melanographium selenioides","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Melanographium selenioides","FALSE","FALSE","native","","","","Melanographium","selenioides",NA,"","","",TRUE,TRUE,TRUE,TRUE
"78ecc221-2a64-453f-bf9f-13405fdc965d","species","22bd11dc-e8ce-45bf-8f54-1b1a393f84b1","t0041856","Monosporium alpiniae","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Monosporium alpiniae","FALSE","FALSE","native","","","","Monosporium","alpiniae",NA,"","","",TRUE,TRUE,TRUE,TRUE
"0ac44d69-a886-446d-8558-38fea12c30a3","species","22bd11dc-e8ce-45bf-8f54-1b1a393f84b1","t0041857","Monosporium eichhorniae","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Monosporium eichhorniae","FALSE","FALSE","native","","","","Monosporium","eichhorniae",NA,"","","",TRUE,TRUE,TRUE,TRUE
"7dda1d75-788d-45c4-bea3-d957333b6f00","species","fb70fb36-7696-4673-93e5-13d0c01eaab0","t0042256","Parastenella gupoyu","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Parastenella gupoyu","TRUE","FALSE","native","","","","Parastenella","gupoyu",NA,"","","",TRUE,TRUE,TRUE,TRUE
"1549a8a6-4f46-42f4-9831-30a23bcb7599","species","75d1b37b-4925-4b89-9d30-b0cbee13302d","t0043343","Pseudohansfordia lanyuensis","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Pseudohansfordia lanyuensis","FALSE","FALSE","native","","","","Pseudohansfordia","lanyuensis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"76b44d7f-155f-4420-9043-467f270eb0de","species","75d1b37b-4925-4b89-9d30-b0cbee13302d","t0043342","Pseudohansfordia pulchra","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Pseudohansfordia pulchra","FALSE","FALSE","native","","","","Pseudohansfordia","pulchra",NA,"","","",TRUE,TRUE,TRUE,TRUE
"62877461-af8f-4dd5-826f-6f26f19d92ee","species","19213ab6-8e5d-4509-89a0-c613ad3bd6dc","t0043963","Scutisporus brunneus","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Scutisporus brunneus","FALSE","FALSE","native","","","","Scutisporus","brunneus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"40ce57ca-98d3-4977-9f39-6463acbfcfba","species","2425289c-ef68-48b9-bf2c-5fd9a1619ff4","t0044058","Spegazzinia tessarthra","Fungi","Sordariomycetes","native","","","","","",NA,"species","Spegazzinia tessarthra","FALSE","FALSE","native","","","","Spegazzinia","tessarthra",NA,"","","",TRUE,TRUE,TRUE,TRUE
"c4e2a4e3-89b4-485c-83c2-2bd1093ad78a","species","2425289c-ef68-48b9-bf2c-5fd9a1619ff4","t0044057","Spegazzinia sundara","Fungi","Sordariomycetes","native","","","","","",NA,"species","Spegazzinia sundara","FALSE","FALSE","native","","","","Spegazzinia","sundara",NA,"","","",TRUE,TRUE,TRUE,TRUE
"f838e73e-58e5-4b70-b353-704866421fd5","species","2425289c-ef68-48b9-bf2c-5fd9a1619ff4","t0044056","Spegazzinia deightonii","Fungi","Sordariomycetes","native","","","","","",NA,"species","Spegazzinia deightonii","FALSE","FALSE","native","","","","Spegazzinia","deightonii",NA,"","","",TRUE,TRUE,TRUE,TRUE
"139ff031-7bc5-45a9-8199-9f4d21c11ebe","species","e1fd4c60-81f5-4ea4-97bb-1aed3230a5ea","t0044163","Stachycoremium parvulum","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Stachycoremium parvulum","FALSE","FALSE","native","","","","Stachycoremium","parvulum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"78d21c49-9cb0-4c06-935d-b657536b3b91","species","705a982b-a99e-4903-89cd-2519ee33e836","t0044808","Venustosynnema reniformisporum","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Venustosynnema reniformisporum","FALSE","FALSE","native","","","","Venustosynnema","reniformisporum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"b5bf3373-6494-48f2-aa79-a0801708e0d8","species","73958e4c-c56b-4178-8a2a-145bb8e096b9","t0034243","Bactrodesmium guamense","Fungi","Dothideomycetes","native","","","","","",NA,"species","Bactrodesmium guamense","FALSE","FALSE","native","","","","Bactrodesmium","guamense",NA,"","","",TRUE,TRUE,TRUE,TRUE
"bc028d6b-6b1f-46f6-ae83-5689e3fcb5ea","species","73958e4c-c56b-4178-8a2a-145bb8e096b9","t0034245","Bactrodesmium longisporum","Fungi","Dothideomycetes","native","","","","","",NA,"species","Bactrodesmium longisporum","FALSE","FALSE","native","","","","Bactrodesmium","longisporum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"5acb948e-881d-454e-bd6e-fd4847d96223","species","73958e4c-c56b-4178-8a2a-145bb8e096b9","t0034244","Bactrodesmium linderi","Fungi","Dothideomycetes","native","","","","","",NA,"species","Bactrodesmium linderi","FALSE","FALSE","native","","","","Bactrodesmium","linderi",NA,"","","",TRUE,TRUE,TRUE,TRUE
"b3bb4468-a896-4fe0-97c5-0db437c3b510","species","176eb994-1218-4884-9040-a1d028bbb272","t0042020","Naganishia albida","Fungi","Basidiomycetes","native","","","","","",NA,"species","Naganishia albida","FALSE","FALSE","native","","","","Naganishia","albida",NA,"","","",TRUE,TRUE,TRUE,TRUE
"abcf389a-6b0d-4677-8c45-140fdb8180bf","species","30c0daf6-9cdb-4538-bb86-c01fe16ea679","t0035218","Cryptococcus neoformans","Fungi","Tremellomycetes","native","","","","","",NA,"species","Cryptococcus neoformans","FALSE","FALSE","native","","","","Cryptococcus","neoformans",NA,"","","",TRUE,TRUE,TRUE,TRUE
"9a3f9c34-ee53-46e9-ae35-875a0817cf46","species","30c0daf6-9cdb-4538-bb86-c01fe16ea679","t0035217","Cryptococcus magnus","Fungi","Tremellomycetes","native","","","","","",NA,"species","Cryptococcus magnus","FALSE","FALSE","native","","","","Cryptococcus","magnus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"2fc04a61-791c-40ca-9bbc-a3d921dde034","species","30c0daf6-9cdb-4538-bb86-c01fe16ea679","t0035214","Cryptococcus flavus","Fungi","Tremellomycetes","native","","","","","",NA,"species","Cryptococcus flavus","FALSE","FALSE","native","","","","Cryptococcus","flavus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"a6c62c7f-0fc2-4bb4-ab75-e5f0c6dfcc4c","species","30c0daf6-9cdb-4538-bb86-c01fe16ea679","t0035216","Cryptococcus luteolus","Fungi","Tremellomycetes","native","","","","","",NA,"species","Cryptococcus luteolus","FALSE","FALSE","native","","","","Cryptococcus","luteolus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"f13b8f71-117e-477f-a3f5-b77d6b4c6a0c","species","30c0daf6-9cdb-4538-bb86-c01fe16ea679","t0035215","Cryptococcus laurentii","Fungi","Tremellomycetes","native","","","","","",NA,"species","Cryptococcus laurentii","FALSE","FALSE","native","","","","Cryptococcus","laurentii",NA,"","","",TRUE,TRUE,TRUE,TRUE
"a6a16a69-b3ab-4074-8611-451120d31fb1","species","33e925f8-9246-4db7-b621-7bf8b319243d","t0040994","Hyphodiscosia jaipurensis","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Hyphodiscosia jaipurensis","FALSE","FALSE","native","","","","Hyphodiscosia","jaipurensis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"258bb27f-2d04-4183-a091-b5659faba001","species","f2d34fff-6127-4847-acb4-d438b78015d5","t0060571","Coronosphaera mediterranea","Chromista","Coccolithophyceae","native","","","","","",NA,"species","Coronosphaera mediterranea","FALSE","FALSE","native","","","","Coronosphaera","mediterranea",NA,"","","",TRUE,TRUE,TRUE,TRUE
"3db4ed3b-533c-401c-a3b9-8c5dcd536e03","species","b4b082cd-ead2-4f78-b6c8-f667ab810cea","t0060592","Gladiolithus flabellatus","Chromista","Haptophyta classis incertae sedis","native","","","","","",NA,"species","Gladiolithus flabellatus","FALSE","FALSE","native","","","","Gladiolithus","flabellatus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"56aec8d5-db72-4266-86c9-7276ca7407e3","species","b2614621-d127-4f09-a680-7fe9d6954d8b","t0060318","Placorhombus ziveriae","Chromista","Haptophyta classis incertae sedis","native","","","","","",NA,"species","Placorhombus ziveriae","FALSE","FALSE","native","","","","Placorhombus","ziveriae",NA,"","","",TRUE,TRUE,TRUE,TRUE
"ade8ec95-3d1c-478f-af4c-bd9abc2787e5","species","94d079f0-de43-4439-acbe-5ed53e9f9bea","t0060716","Florisphaera profunda","Chromista","Prymnesiophyceae","native","","","","","",NA,"species","Florisphaera profunda","FALSE","FALSE","native","","","","Florisphaera","profunda",NA,"","","",TRUE,TRUE,TRUE,TRUE
"ac3f998e-5799-4370-9996-81c4ce40b24b","species","899eda33-8ec4-4856-8bdb-ffa0f0e194a4","t0044147","Sporotrichum aurantiacum","Fungi","Agaricomycetes","native","","","","","",NA,"species","Sporotrichum aurantiacum","FALSE","FALSE","native","","","","Sporotrichum","aurantiacum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"645a2a19-c99c-4649-b954-4462b6f111bd","species","a9393604-8241-4123-8281-8bd408ec3c32","t0033735","Acaromyces ingoldii","Fungi","Exobasidiomycetes","native","","","","","",NA,"species","Acaromyces ingoldii","FALSE","FALSE","native","","","","Acaromyces","ingoldii",NA,"","","",TRUE,TRUE,TRUE,TRUE
"2c386d39-3dd0-45f8-ab05-1c07a9c3e552","species","ad6b7f59-fc08-4f21-962f-be62297df42a","t0041590","Malassezia furfur","Fungi","Exobasidiomycetes","native","","","","","",NA,"species","Malassezia furfur","FALSE","FALSE","native","","","","Malassezia","furfur",NA,"","","",TRUE,TRUE,TRUE,TRUE
"0c30b2ab-d33c-4f61-97a8-488c453573c7","species","ad6b7f59-fc08-4f21-962f-be62297df42a","t0041591","Malassezia pachydermatis","Fungi","Exobasidiomycetes","native","","","","","",NA,"species","Malassezia pachydermatis","FALSE","FALSE","native","","","","Malassezia","pachydermatis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"49098773-4d45-444f-b48c-91ed8745c631","species","01ee079a-8df9-4025-b9de-c428431e6eda","t0035390","Dendryphiopsis atra","Fungi","Dothideomycetes","native","","","","","",NA,"species","Dendryphiopsis atra","FALSE","FALSE","native","","","","Dendryphiopsis","atra",NA,"","","",TRUE,TRUE,TRUE,TRUE
"958d0a44-15f1-4428-911c-c6a46f109c8a","species","67248eec-6d03-467b-88f6-e98829a7226b","t0041848","Monodictys paradoxa","Fungi","Dothideomycetes","native","","","","","",NA,"species","Monodictys paradoxa","FALSE","FALSE","native","","","","Monodictys","paradoxa",NA,"","","",TRUE,TRUE,TRUE,TRUE
"8c24659a-ae00-4cd8-a7b1-146f9b301d4e","species","67248eec-6d03-467b-88f6-e98829a7226b","t0041850","Monodictys putredinis","Fungi","Dothideomycetes","native","","","","","",NA,"species","Monodictys putredinis","FALSE","FALSE","native","","","","Monodictys","putredinis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"a3a9c016-8448-41cd-a89d-b29466c96584","species","67248eec-6d03-467b-88f6-e98829a7226b","t0041849","Monodictys pelagica","Fungi","Dothideomycetes","native","","","","","",NA,"species","Monodictys pelagica","FALSE","FALSE","native","","","","Monodictys","pelagica",NA,"","","",TRUE,TRUE,TRUE,TRUE
"25d36a6b-2a0e-4873-bcdf-8b63f859684e","species","23e83c0f-4c28-4571-b07b-8443ad709ec9","t0042014","Myrmecridium schulzeri","Fungi","Sordariomycetes","native","","","","","",NA,"species","Myrmecridium schulzeri","FALSE","FALSE","native","","","","Myrmecridium","schulzeri",NA,"","","",TRUE,TRUE,TRUE,TRUE
"99350b11-126a-430a-a9c0-6323380205ae","species","319c10a5-48ee-441c-af78-cef141be477f","t0042073","Neopodoconis ampullacea","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Neopodoconis ampullacea","FALSE","FALSE","native","","","","Neopodoconis","ampullacea",NA,"","","",TRUE,TRUE,TRUE,TRUE
"e72acb9c-d625-4ee3-b6eb-701a4ae2f6fe","species","bee59311-3ca9-4877-9585-8ac30a1298c7","t0044229","Stigmina palmivora","Fungi","Dothideomycetes","native","","","","","",NA,"species","Stigmina palmivora","FALSE","FALSE","native","","","","Stigmina","palmivora",NA,"","","",TRUE,TRUE,TRUE,TRUE
"0d50a0ea-1aa4-4d2d-a7a6-367edfff8135","species","8b79452f-c8d0-4e5b-b6e5-e7a780913c3a","t0035667","Exosporium viticis","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Exosporium viticis","FALSE","FALSE","native","","","","Exosporium","viticis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"d72de531-4e49-4c26-9a90-d1f69a552053","species","61340c67-5563-47ac-b756-d0da2b7be6d0","t0040825","Helicomyxa everhartioides","Fungi","Ascomycetes","native","","","","","",NA,"species","Helicomyxa everhartioides","FALSE","FALSE","native","","","","Helicomyxa","everhartioides",NA,"","","",TRUE,TRUE,TRUE,TRUE
"4c6c5b26-cf61-4f86-aacd-c3dd9bb3b52e","species","60e9ce60-adee-4ff8-bd45-3be59308efd4","t0041261","Kumanasamuha sundara","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Kumanasamuha sundara","FALSE","FALSE","native","","","","Kumanasamuha","sundara",NA,"","","",TRUE,TRUE,TRUE,TRUE
"eba1d7f7-9581-40cf-82f8-b0ce38f2021c","species","ad94a56e-c2b8-4377-8906-8a0faa1cc9c8","t0042125","Oceanitis cincinnatula","Fungi","Ascomycetes","native","","","","","",NA,"species","Oceanitis cincinnatula","FALSE","FALSE","native","","","","Oceanitis","cincinnatula",NA,"","","",TRUE,TRUE,TRUE,TRUE
"3c95cb2d-edb1-4cf7-bceb-5f90f2e8030d","species","ad94a56e-c2b8-4377-8906-8a0faa1cc9c8","t0042126","Oceanitis scuticella","Fungi","Ascomycetes","native","","","","","",NA,"species","Oceanitis scuticella","FALSE","FALSE","native","","","","Oceanitis","scuticella",NA,"","","",TRUE,TRUE,TRUE,TRUE
"e56406bd-d3ef-4fcb-b68d-344ecaf0680d","species","dc66c4c7-091c-4407-92ee-1f1dae902956","t0044281","Swampomyces armeniacus","Fungi","Ascomycetes","native","","","","","",NA,"species","Swampomyces armeniacus","FALSE","FALSE","native","","","","Swampomyces","armeniacus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"6a4ea4ba-c1da-407a-9a10-d2b42683b1a7","species","dc66c4c7-091c-4407-92ee-1f1dae902956","t0044282","Swampomyces triseptatus","Fungi","Ascomycetes","native","","","","","",NA,"species","Swampomyces triseptatus","FALSE","FALSE","native","","","","Swampomyces","triseptatus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"982af072-0140-41fd-ad9f-31010effec4b","species","7046ad56-5281-46b5-8471-5438fea69b8e","t0044398","Torpedospora radiata","Fungi","Sordariomycetes","native","","","","","",NA,"species","Torpedospora radiata","FALSE","FALSE","native","","","","Torpedospora","radiata",NA,"","","",TRUE,TRUE,TRUE,TRUE
"b5be4e6a-8291-4282-9a2c-d8b11ce74ac3","species","75a710b9-d717-444b-8c58-25a49b8ce296","t0044806","Venustisporium ampullaceum","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Venustisporium ampullaceum","FALSE","FALSE","native","","","","Venustisporium","ampullaceum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"2eec259e-5144-47fa-bc44-69e8683595e7","species","1704c46c-f1da-4660-aafd-8801dcb747c4","t0044855","Xenochalara juniperi","Fungi","Ascomycetes","native","","","","","",NA,"species","Xenochalara juniperi","FALSE","FALSE","native","","","","Xenochalara","juniperi",NA,"","","",TRUE,TRUE,TRUE,TRUE
"0b454c4d-59f2-463f-b336-bd34678c065d","species","196ce758-6ce5-4b83-85e5-7a458252524b","t0041754","Meliolina cladotricha","Fungi","Dothideomycetes","native","","","","","",NA,"species","Meliolina cladotricha","FALSE","FALSE","native","","","","Meliolina","cladotricha",NA,"","","",TRUE,TRUE,TRUE,TRUE
"bf513d21-57d1-449b-bd5b-3250628a5e27","species","6ad56dae-63b8-49a7-981c-8f35c284a9d6","t0042200","Ovipoculum album","Fungi","Basidiomycetes","native","","","","","",NA,"species","Ovipoculum album","FALSE","FALSE","native","","","","Ovipoculum","album",NA,"","","",TRUE,TRUE,TRUE,TRUE
"fb5b2900-68be-4c42-8d63-0d3e570cadbf","species","f7e9359c-32fb-483b-a1e2-2df6b509d11c","t0044845","Wiesneriomyces laurinus","Fungi","Dothideomycetes","native","","","","","",NA,"species","Wiesneriomyces laurinus","FALSE","FALSE","native","","","","Wiesneriomyces","laurinus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"04d877f8-bca8-41cf-9bf4-5f9885de23d9","infraspecies","abcf389a-6b0d-4677-8c45-140fdb8180bf","t0087421","Cryptococcus neoformans sinensis","Fungi","Tremellomycetes","native","","","","","",NA,"infraspecies","Cryptococcus neoformans sinensis","FALSE","FALSE","native","","","","Cryptococcus","neoformans","sinensis","","","",TRUE,TRUE,TRUE,TRUE
"2590a181-2c6d-4510-8f7d-ebb190f85894","species","00ba2cfd-266a-42c7-864b-3bdc26566af5","t0044966","Acanthocorys variabilis","Protozoa","Heliozoa","native","","","","","",NA,"species","Acanthocorys variabilis","FALSE","FALSE","native","","","","Acanthocorys","variabilis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"3fe5bb79-71d9-4292-99b9-aba5c17e7a1f","species","79ce2ffe-3812-47a3-8bf6-d3565c8ebf18","t0045001","Amphirphopalum ypsilon","Protozoa","Heliozoa","native","","","","","",NA,"species","Amphirphopalum ypsilon","FALSE","FALSE","native","","","","Amphirphopalum","ypsilon",NA,"","","",TRUE,TRUE,TRUE,TRUE
"4a607d9e-701a-4f73-9ed0-003b946259dd","species","e9e98e8a-19e2-4ce2-ae02-6789bcb36b4b","t0045026","Archnosphaera myriacantha","Fungi","Ascomycota classis incertae sedis","native","","","","","",NA,"species","Archnosphaera myriacantha","FALSE","FALSE","native","","","","Archnosphaera","myriacantha",NA,"","","",TRUE,TRUE,TRUE,TRUE
"a230f281-b73e-45b4-970b-facdc51f2b79","species","e6d90492-b801-4d24-bb28-f028559310e0","t0045039","Artostrobium auritum","Protozoa","Heliozoa","native","","","","","",NA,"species","Artostrobium auritum","FALSE","FALSE","native","","","","Artostrobium","auritum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"f8287464-07ca-47fa-bff5-39b548ec8b72","species","6fc1b5cb-8001-46c1-baed-cd540c8967f5","t0045055","Astrophaera hexagonalis","Protozoa","Heliozoa","native","","","","","",NA,"species","Astrophaera hexagonalis","FALSE","FALSE","native","","","","Astrophaera","hexagonalis",NA,"","","",TRUE,TRUE,TRUE,TRUE
"79ff27d3-d73c-442c-a1bc-1453137836e5","species","f8097c36-6660-4e6a-8596-80f5d691412d","t0045084","Botryopyle scutum","Protozoa","Heliozoa","native","","","","","",NA,"species","Botryopyle scutum","FALSE","FALSE","native","","","","Botryopyle","scutum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"ab4869e5-7e63-44f9-b1d9-457aa10e9158","species","7b5fbe83-5487-4f80-915f-188cc63c3a5e","t0045106","Centrocubus cladostylus","Protozoa","Heliozoa","native","","","","","",NA,"species","Centrocubus cladostylus","FALSE","FALSE","native","","","","Centrocubus","cladostylus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"1537d347-1058-4d4a-be34-3eb2bddcecf6","species","9c8a66b8-e88a-4799-9041-c8da9937d606","t0045147","Choenicosphaera flammabunda","Protozoa","Heliozoa","native","","","","","",NA,"species","Choenicosphaera flammabunda","FALSE","FALSE","native","","","","Choenicosphaera","flammabunda",NA,"","","",TRUE,TRUE,TRUE,TRUE
"86b95365-cb29-48cb-892b-1a740d9e46c9","species","58de8ef5-e5be-49f0-b5cc-f12e8b8a2c5a","t0045153","Cladococcus scoparius","Protozoa","Heliozoa","native","","","","","",NA,"species","Cladococcus scoparius","FALSE","FALSE","native","","","","Cladococcus","scoparius",NA,"","","",TRUE,TRUE,TRUE,TRUE
"60c0d550-27ff-45d9-acb6-bd7b9bc0fcf9","species","e5287db9-9228-45af-9b3f-b0cab3c4c452","t0045167","Corocalyptra cervus","Protozoa","Heliozoa","native","","","","","",NA,"species","Corocalyptra cervus","FALSE","FALSE","native","","","","Corocalyptra","cervus",NA,"","","",TRUE,TRUE,TRUE,TRUE
"deffda8f-0805-411a-8849-d9ed5a06fd8d","species","6d2756ff-0139-4b77-a53f-22d7a8f80b22","t0045186","Cyclastrum trifastifiatum","Protozoa","Heliozoa","native","","","","","",NA,"species","Cyclastrum trifastifiatum","FALSE","FALSE","native","","","","Cyclastrum","trifastifiatum",NA,"","","",TRUE,TRUE,TRUE,TRUE
"cd1bfbfe-bd5a-44f6-a32b-5130b1b08e6f","species","cd368d1c-1dad-468e-8aaa-a710f610a13b","t0045198","Dictycoryne profunda","Protozoa","Heliozoa","native","","","","","",NA,"species","Dictycoryne profunda","FALSE","FALSE","native","","","","Dictycoryne","profunda",NA,"","","",TRUE,TRUE,TRUE,TRUE
"84c4ec91-0962-45d4-b982-cf38dc77e08b","species","cd368d1c-1dad-468e-8aaa-a710f610a13b","t0045199","Dictycoryne trimaculatum","Protozoa","Heliozoa","native","","","","","",NA,"species","Dictycoryne trimaculatum","FALSE","FALSE","native","","","","Dictycoryne","trimaculatum",NA,"","","",TRUE,TRUE,TRUE,TRUE
