"taxonUUID","taxonRank","parentUUID","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","is_hybrid","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","corrected_iucn","corrected_redlistTW","corrected_protected","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"0b33ce1b-c01a-4c83-8c86-fe8461129d19","species","f987626d-74ba-4e3f-8f8f-66f690da8b7a","t0078989","Colobaspis elegans","Animalia","Insecta","native","true","","","","",NA,"species","Temnaspis elegans","TRUE","FALSE","native","","","","Temnaspis","elegans",NA,"","","",FALSE,TRUE,TRUE,TRUE
"cf514d91-4390-476f-aaf4-9eb62ccff476","species","f987626d-74ba-4e3f-8f8f-66f690da8b7a","t0078990","Colobaspis formosana","Animalia","Insecta","native","true","","","","",NA,"species","Temnaspis formosana","TRUE","FALSE","native","","","","Temnaspis","formosana",NA,"","","",FALSE,TRUE,TRUE,TRUE
"5e1ce47c-d55f-4e7a-b207-33db9ba415e3","species","f987626d-74ba-4e3f-8f8f-66f690da8b7a","t0078991","Colobaspis fraxini","Animalia","Insecta","native","true","","","","",NA,"species","Temnaspis fraxini","TRUE","FALSE","native","","","","Temnaspis","fraxini",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fa7ff7ba-a7de-4cb7-8394-4b3bb855e66b","species","f987626d-74ba-4e3f-8f8f-66f690da8b7a","t0078992","Colobaspis rubi","Animalia","Insecta","native","true","","","","",NA,"species","Temnaspis sauteri","TRUE","FALSE","native","","","","Temnaspis","sauteri",NA,"","","",FALSE,TRUE,TRUE,TRUE
"286f6590-8a48-4bf6-a900-73834ce772f7","species","f987626d-74ba-4e3f-8f8f-66f690da8b7a","t0078994","Colobaspis shirakii","Animalia","Insecta","native","true","","","","",NA,"species","Temnaspis shirakii","TRUE","FALSE","native","","","","Temnaspis","shirakii",NA,"","","",FALSE,TRUE,TRUE,TRUE
"2c4bb590-be26-4216-b1de-e0d1b6e7e8e6","species","08e2e108-e5b4-4c54-bfd4-ebf0c0a6f020","t0065094","Halticorcus smetanai","Animalia","Insecta","native","true","","","","",NA,"species","Schenklingia smetanai","TRUE","FALSE","native","","","","Schenklingia","smetanai",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3f322a06-6402-4947-b1a6-85967ca3289f","species","72883144-e935-4377-a440-e044779e5a7e","t0078167","Chirozetes formosanus","Animalia","Insecta","native","","","","","",NA,"species","Mesochirozetes formosanus","TRUE","FALSE","native","","","","Mesochirozetes","formosanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"e80714a7-70aa-4df5-b113-554776b130a5","species","f50221e0-16a0-4722-871f-1fdf08e9ee40","t0061146","Darumazo distinctus","Animalia","Insecta","native","","","","","",NA,"species","Aphanerostethus taiwanus","TRUE","FALSE","native","","","","Aphanerostethus","taiwanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f29c9bed-110b-4845-8ed3-5a05559b67f4","species","d2f3f0e6-12c5-4238-8abe-6716735909e5","t0070417","Aeolesthes oenochrous","Animalia","Insecta","native","true","III","","","輕度",NA,"species","Hemadius oenochrous","FALSE","FALSE","native","","","III","Hemadius","oenochrous",NA,"","","III",FALSE,TRUE,TRUE,TRUE
"8b5cf27c-7841-455a-ba86-855c3debcbf3","species","d47e1bcf-757d-400e-93da-584e31784f32","t0069195","Metopoplectus taiwanensis","Animalia","Insecta","native","true","","","","",NA,"species","Cleptometopus taiwanensis","TRUE","FALSE","native","","","","Cleptometopus","taiwanensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"d151db81-22a9-45e9-8733-963c25a5cb42","species","61757c9b-eaef-4ce8-84cb-f7f8a99552b6","t0037037","Pseudokamikiria gressitti","Animalia","Insecta","native","true","","","","",NA,"species","Notomulciber gressitti","TRUE","FALSE","native","","","","Notomulciber","gressitti",NA,"","","",FALSE,TRUE,TRUE,TRUE
"97c8c284-79b4-4793-b4ae-d51d3cc7ea8c","species","","t0037319","Pterolophia (Pterolophia) variantennalis","Animalia","Insecta","native","true","","","","",NA,"species","Pterolophia variantennalis","TRUE","FALSE","native","","","","Pterolophia","variantennalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"5a8ed772-e6c5-4a81-83c3-11fc256ea94e","species","cf8d7276-fce9-40b4-95a8-738e098261f8","t0037316","Pterolophia riantennalis","Animalia","Insecta","native","true","","","","",NA,"species","Pterolophia variantennalis","TRUE","FALSE","native","","","","Pterolophia","variantennalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"75f2b84f-4094-4ca9-a71f-cbc4bc77676a","species","24a17677-22d3-4dec-a08a-bf561c9075a9","t0037988","Rondibilis femorata","Animalia","Insecta","native","","","","","",NA,"species","Rondibilis femoratus","FALSE","FALSE","native","","","","Rondibilis","femoratus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"faf77adf-0add-44ae-9dc2-8c6d6bc1437b","species","981a465c-16ad-455d-a342-9334084373b6","t0033086","Strangaliella lateristriata","Animalia","Insecta","native","true","","","","",NA,"species","Parastrangalis lateristriata","TRUE","FALSE","native","","","","Parastrangalis","lateristriata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1e20c24c-355c-46e4-989c-a12bb1c16981","species","981a465c-16ad-455d-a342-9334084373b6","t0039950","Strangaliella puliensis","Animalia","Insecta","native","true","","","","",NA,"species","Parastrangalis puliensis","TRUE","FALSE","native","","","","Parastrangalis","puliensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"61e7d21d-a56d-4b49-b17e-f13c3f5094c0","species","fb3e42a8-8248-48bc-b6d9-93f84d6b8b69","t0039951","Strangalomorpha mitonoi","Animalia","Insecta","native","true","","","","",NA,"species","Parastrangalis mitonoi","TRUE","FALSE","native","","","","Parastrangalis","mitonoi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"b0a62517-517c-469d-a30c-d44f7d699eb1","species","7999400b-5024-47da-9b7c-afe0fc50db8d","t0065727","Homalota granigera","Animalia","Insecta","native","","","","","",NA,"species","Coenonica granigera","FALSE","FALSE","native","","","","Coenonica","granigera",NA,"","","",FALSE,TRUE,TRUE,TRUE
"df0b496d-0a29-4e9a-bb91-44422de32b90","species","67c9ddcb-bf02-4776-9f0b-b74b6c8f6b83","t0029623","Henosepilachna subfasciata","Animalia","Insecta","native","","","","","",NA,"species","Epilachna subfasciata","FALSE","FALSE","native","","","","Epilachna","subfasciata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"b784d827-6af8-4db1-b337-a2ddf6945358","species","4a1eb1a7-078f-4afd-bbd8-fe9fc5ca342c","t0067033","Lemnia biplagiata","Animalia","Insecta","native","","","","","",NA,"species","Coelophora biplagiata","FALSE","FALSE","native","","","","Coelophora","biplagiata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"9dce97b4-3e4a-4286-a943-dc7b0afef080","species","4a1eb1a7-078f-4afd-bbd8-fe9fc5ca342c","t0067036","Lemnia saucia","Animalia","Insecta","native","","","","","",NA,"species","Coelophora saucia","FALSE","FALSE","native","","","","Coelophora","saucia",NA,"","","",FALSE,TRUE,TRUE,TRUE
"71f01a4e-cf85-4ab4-8658-bd7ff204c6bd","species","4a1eb1a7-078f-4afd-bbd8-fe9fc5ca342c","t0067035","Lemnia duvauceli","Animalia","Insecta","native","","","","","",NA,"species","Coelophora duvaucelii","FALSE","FALSE","native","","","","Coelophora","duvaucelii",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1c9a32e2-e787-486e-a86a-ef3e5f643755","species","4a1eb1a7-078f-4afd-bbd8-fe9fc5ca342c","t0067034","Lemnia circumvelata","Animalia","Insecta","native","","","","","",NA,"species","Coelophora circumvelata","FALSE","FALSE","native","","","","Coelophora","circumvelata",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fb9c012a-a208-417c-82fa-b88f10c3e675","species","342e1d29-42c3-42f8-aac0-a3d3f02795d6","t0068259","Macrolleis hauseri","Animalia","Insecta","native","","","","","",NA,"species","Macroailleis hauser","FALSE","FALSE","native","","","","Macroailleis","hauser",NA,"","","",FALSE,TRUE,TRUE,TRUE
"5e9e2f9c-fe04-4e79-beda-67ecae7d0ad8","species","cfabccaf-164c-4943-94c9-42ec48f99635","t0071958","Aphodius reichei","Animalia","Insecta","native","","","","","",NA,"species","Gilletianus reichei","FALSE","FALSE","native","","","","Gilletianus","reichei",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a254a7b4-9e79-4ff9-8a26-fab71b66cfd4","species","b39657ea-af4b-4ec6-a7fe-1991ea5aa65d","t0061573","Dicronocephalus bourgoini","Animalia","Insecta","native","true","","","","",NA,"infraspecies","Dicronocephalus wallichii bourgoini","TRUE","FALSE","native","","","","Dicronocephalus","wallichii","bourgoini","","","",FALSE,TRUE,TRUE,TRUE
"fffc00b2-1c95-4625-8e9d-271f7bc48b1b","species","c89dd6c0-77f6-4294-bb1f-39aafa37d308","t0099021","Synapsis davidi","Animalia","Insecta","native","","","","","",NA,"species","Synapsis davidis","FALSE","FALSE","native","","","","Synapsis","davidis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"34bc3db2-9516-428d-bb99-1c36271699b5","species","c598abd1-b4ce-4db5-9247-fb771118cf27","t0102410","Cyclommatus scutellaris","Animalia","Insecta","native","true","","","","",NA,"species","Cyclommatinus scutellaris","TRUE","FALSE","native","","","","Cyclommatinus","scutellaris",NA,"","","",FALSE,TRUE,TRUE,TRUE
"b91366e8-8d5f-482e-b5fc-b178cc7a48b1","species","c598abd1-b4ce-4db5-9247-fb771118cf27","t0105413","Cyclommatus asahinai","Animalia","Insecta","native","true","","","","",NA,"infraspecies","Cyclommatinus asahinai asahinai","TRUE","FALSE","native","","","","Cyclommatinus","asahinai","asahinai","","","",FALSE,TRUE,TRUE,TRUE
"6ee5b743-8fff-4634-b59f-93e485e0eec7","species","3dd5c0a9-1ec2-40b9-8004-51759f92bc04","t0061970","Dorcus taiwanicus","Animalia","Insecta","native","true","","","","",NA,"species","Velutinodorcus taiwanicus","TRUE","FALSE","native","","","","Velutinodorcus","taiwanicus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4d55b92e-747b-4c09-a601-781eedebc79d","species","3dd5c0a9-1ec2-40b9-8004-51759f92bc04","t0028711","Dorcus kyanrauensis","Animalia","Insecta","native","true","","","","",NA,"species","Serrognathus kyanrauensis","TRUE","FALSE","native","","","","Serrognathus","kyanrauensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"7ef0b59f-e630-419e-9636-1e4c19433a09","species","3dd5c0a9-1ec2-40b9-8004-51759f92bc04","t0028712","Dorcus mochizukii","Animalia","Insecta","native","true","","","","",NA,"infraspecies","Falcicornis pieli mochizukii","TRUE","FALSE","native","","","","Falcicornis","pieli","mochizukii","","","",FALSE,TRUE,TRUE,TRUE
"37e20424-7254-48ad-8d89-cb7c91e27eee","species","3dd5c0a9-1ec2-40b9-8004-51759f92bc04","t0061969","Dorcus parvulus","Animalia","Insecta","native","","","","","",NA,"species","Metallactulus parvulus","FALSE","FALSE","native","","","","Metallactulus","parvulus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"8f1de207-2ccb-4db1-81d6-236ee8486ab2","species","3dd5c0a9-1ec2-40b9-8004-51759f92bc04","t0102459","Dorcus titanus","Animalia","Insecta","native","","","","","",NA,"species","Serrognathus titanus","FALSE","FALSE","","","","","Serrognathus","titanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4856b50e-6410-49e1-8478-7070c3ae4301","species","b665b809-df6e-42ae-8b01-37622f7f2d4e","t0068015","Lucanus kurosawai","Animalia","Insecta","native","true","","","","",NA,"species","Lucanus chuyunshanus","TRUE","FALSE","native","","","","Lucanus","chuyunshanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"c143d773-9d86-4bdd-8cec-d14cbaf22e2d","species","44d9f114-9f77-4072-b564-22242a6a6649","t0096537","Neolucanus maxinus","Animalia","Insecta","native","","","","","",NA,"species","Neolucanus maximus","FALSE","FALSE","native","","","","Neolucanus","maximus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a2b4eb87-ea90-47f9-81e5-21f0dffd5dc7","species","2c25d208-5ec2-4185-9424-d334e38041fd","t0105414","Prosopocoilus formosanus","Animalia","Insecta","native","","","","","",NA,"infraspecies","Miwanus formosanus formosanus","TRUE","FALSE","native","","","","Miwanus","formosanus","formosanus","","","",FALSE,TRUE,TRUE,TRUE
"76750196-649a-400f-af58-8e55798ccfe3","species","3176216b-d264-427a-94ce-03a4ca1c9446","t0068257","Macrohyliota cryptolucidus","Animalia","Insecta","native","true","","","","",NA,"species","Megahyliota cryptolucidus","TRUE","FALSE","native","","","","Megahyliota","cryptolucidus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a7729fab-d668-423f-915a-13608092402e","species","d5a83005-3ebf-4ef6-8dbc-629473a90d0b","t0038948","Silvanophus longicollis","Animalia","Insecta","native","","","","","",NA,"species","Silvanoprus longicollis","FALSE","FALSE","native","","","","Silvanoprus","longicollis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f901e8d8-60c3-4623-8858-8ef6a4105e33","species","d5a83005-3ebf-4ef6-8dbc-629473a90d0b","t0038949","Silvanophus scuticollis","Animalia","Insecta","native","","","","","",NA,"species","Silvanoprus scuticollis","FALSE","FALSE","native","","","","Silvanoprus","scuticollis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"98c5bd34-9d6f-4204-9372-baa69cd69e35","species","50ffaaed-3a4a-45b9-9bf2-153f3f15528f","t0038958","Silvanus reticollis","Animalia","Insecta","native","","","","","",NA,"species","Silvanus recticollis","FALSE","FALSE","native","","","","Silvanus","recticollis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3f965095-2ee0-49dd-81f4-cb608fbf97eb","species","e6100036-3f9c-48b1-8f96-b2d93b655c65","t0083199","Paralichas bicolorpes","Animalia","Insecta","native","true","","","","",NA,"species","Paralichas bicoloripes","TRUE","FALSE","native","","","","Paralichas","bicoloripes",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a1bd50e0-3455-4f17-bbbe-a17538a6f2ff","species","f31453f2-2148-4198-8cb0-338fdc69dfeb","t0047908","Trigonodera tokejii","Animalia","Insecta","native","","","","","",NA,"species","Pelecotoides tokejii","FALSE","FALSE","native","","","","Pelecotoides","tokejii",NA,"","","",FALSE,TRUE,TRUE,TRUE
"338da9f7-7478-479d-bac2-e24a4efaffd1","species","c7193fab-bf5f-4fba-8292-813bfab1afad","t0048121","Trox formosanus","Animalia","Insecta","native","","","","","",NA,"species","Glyptotrox formosanus","FALSE","FALSE","native","","","","Glyptotrox","formosanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"979317bf-c2fd-4cf3-b97c-418e76228749","species","c7193fab-bf5f-4fba-8292-813bfab1afad","t0048122","Trox taiwanus","Animalia","Insecta","native","true","","","","",NA,"species","Glyptotrox taiwanus","TRUE","FALSE","native","","","","Glyptotrox","taiwanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"ed4ab023-c30d-4d4a-9f62-c2ae49d3dba0","species","c7193fab-bf5f-4fba-8292-813bfab1afad","t0048123","Trox tibialis","Animalia","Insecta","native","true","","","","",NA,"species","Glyptotrox tibialis","TRUE","FALSE","native","","","","Glyptotrox","tibialis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"7cc72108-0dcf-49f3-8a97-23bca7d85ad9","species","c7193fab-bf5f-4fba-8292-813bfab1afad","t0048124","Trox yangi","Animalia","Insecta","native","true","","","","",NA,"species","Glyptotrox yangi","TRUE","FALSE","native","","","","Glyptotrox","yangi",NA,"","","",FALSE,TRUE,TRUE,TRUE
"01044a3e-1e17-4659-a198-1df4935ca379","species","080d79c5-f1c9-4b60-9b71-13d0a56da73f","t0029680","Hilarographa mesostigmatias","Animalia","Insecta","native","","","","","",NA,"species","Thaumatographa mesostigmatias","FALSE","FALSE","native","","","","Thaumatographa","mesostigmatias",NA,"","","",FALSE,TRUE,TRUE,TRUE
"1541e746-602f-45d5-a2fa-0fbf84a1c1ae","species","d8295516-3ec6-42e0-8d49-b71fd7b64643","t0050759","Eilema tricolor","Animalia","Insecta","native","","","","","",NA,"species","Teulisna tricolor","TRUE","FALSE","native","","","","Teulisna","tricolor",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3cf4abe9-6fd8-408e-ac18-297993f39e4d","species","a3c569a0-2a7a-4384-8473-20aa132a290a","t0051014","Euproctis croceola","Animalia","Insecta","native","","","","","",NA,"species","Toxoproctis croceola","FALSE","FALSE","native","","","","Toxoproctis","croceola",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4d218faa-8d8f-4389-8d9d-7ad58ac9d8f2","species","a3c569a0-2a7a-4384-8473-20aa132a290a","t0051037","Euproctis taiwana","Animalia","Insecta","native","","","","","",NA,"species","Orvasca taiwana","FALSE","FALSE","native","","","","Orvasca","taiwana",NA,"","","",FALSE,TRUE,TRUE,TRUE
"e7730c66-3ab5-4334-ade1-38519002001c","species","47e77bb4-6c49-4f21-ac6d-6d7d9ae89688","t0031013","Dichromia trigonalis","Animalia","Insecta","native","","","","","",NA,"species","Hypena trigonalis","FALSE","FALSE","native","","","","Hypena","trigonalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"8187038b-4744-4505-a2c7-4d8c90042613","species","257f39cd-2f75-4adf-ba43-05902c9b60d2","t0031255","Olene dudgeoni","Animalia","Insecta","native","","","","","",NA,"species","Cyclomacula dudgeoni","FALSE","FALSE","native","","","","Cyclomacula","dudgeoni",NA,"","","",FALSE,TRUE,TRUE,TRUE
"a0810129-a60d-42fa-9b7f-25297bea7d21","species","257f39cd-2f75-4adf-ba43-05902c9b60d2","t0031257","Olene suisharyonis","Animalia","Insecta","native","","","","","",NA,"species","Cyclomacula suisharyonis","FALSE","FALSE","native","","","","Cyclomacula","suisharyonis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"4f3c293d-6231-4391-bc9f-def27441ec21","species","8f86dc09-e17f-49c5-95cf-1368872d4d56","t0052511","Pericyma basalis","Animalia","Insecta","native","","","","","",NA,"species","Pericyma subbasalis","TRUE","FALSE","native","","","","Pericyma","subbasalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"c0cc008c-0731-4f01-bb77-0c8c140e7f48","species","bf57f891-cf41-4c51-8d68-000851cfa233","t0049928","Balataea taiwana","Animalia","Insecta","native","true","","","","",NA,"species","Artona taiwana","TRUE","FALSE","native","","","","Artona","taiwana",NA,"","","",FALSE,TRUE,TRUE,TRUE
"299d2fe6-5e77-4682-a07d-dde28e0138dd","species","cb412121-2185-419a-b396-490b27bb01e5","t0029248","Fuscartona martini","Animalia","Insecta","native","true","","","","",NA,"species","Artona martini","FALSE","FALSE","native","","","","Artona","martini",NA,"","","",FALSE,TRUE,TRUE,TRUE
"26e98a5d-6b67-4c39-b09a-4961522713c4","species","7a45fabe-6a44-4f40-98be-a3efa6086a6e","t0055866","Pollanista inconspicua","Animalia","Insecta","native","true","","","","",NA,"species","Inope inconspicua","TRUE","FALSE","native","","","","Inope","inconspicua",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fdb8a78c-686f-4b8f-81ef-1ec9c3648ed9","species","8f1be650-fc95-4347-8478-1bd19483a4fc","t0050432","Conobathra aphidivora","Animalia","Insecta","native","","","","","",NA,"species","Dipha aphidivora","FALSE","FALSE","native","","","","Dipha","aphidivora",NA,"","","",FALSE,TRUE,TRUE,TRUE
"22ba1a37-44c7-4f83-a5da-2855839f65c4","species","b9a84b35-f5db-4020-94b8-746d888e6f4c","t0050906","Etiella zinchenella","Animalia","Insecta","native","","","","","",NA,"species","Etiella zinckenella","FALSE","FALSE","native","","","","Etiella","zinckenella",NA,"","","",FALSE,TRUE,TRUE,TRUE
"72f0125c-34ec-49b5-a64f-fc1aceb16c54","species","76b2cf03-f137-4c9c-85e0-7c8413860da9","t0049580","Agrotera leucostola","Animalia","Insecta","native","","","","","",NA,"species","Leucinodella leucostola","FALSE","FALSE","native","","","","Leucinodella","leucostola",NA,"","","",FALSE,TRUE,TRUE,TRUE
"61511e0f-d56b-405c-a7b9-0d8cfd13f319","species","a8a49174-fccb-45b5-b277-f955fa9cb60a","t0050925","Euchromius lushanus","Animalia","Insecta","native","true","","","","",NA,"species","Miyakea lushanus","TRUE","FALSE","native","","","","Miyakea","lushanus",NA,"","","",FALSE,TRUE,TRUE,TRUE
"57f06f39-b309-48e7-b2fe-703ff931b26d","species","ea3ce786-95d5-4a2e-a4b3-bb0131f36c89","t0056267","Sinibotys habisalis","Animalia","Insecta","native","","","","","",NA,"species","Nephelobotys habisalis","FALSE","FALSE","native","","","","Nephelobotys","habisalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"30655fe3-fb46-45a5-9515-d50771fcef1b","species","6facfdd0-828a-4462-be75-2da96daac839","t0033443","Torulisquama evenoralis","Animalia","Insecta","native","","","","","",NA,"species","Nephelobotys evenoralis","FALSE","FALSE","native","","","","Nephelobotys","evenoralis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"73c44afd-6e22-4362-9aca-c3862f1f7cde","species","5b19e728-b3c4-4ab6-8f3c-dcf63e104267","t0050571","Deuterocopus lophopteryx","Animalia","Insecta","native","","","","","",NA,"species","Deuterocopus melanota","FALSE","FALSE","native","","","","Deuterocopus","melanota",NA,"","","",FALSE,TRUE,TRUE,TRUE
"98f5e734-d268-42fd-8242-07aaabd4d3bc","species","6891c2b5-6511-43a7-b782-82e628af4652","t0055831","Platyptilia shirozui","Animalia","Insecta","native","true","","","","",NA,"species","Amblyptilia shirozui","TRUE","FALSE","native","","","","Amblyptilia","shirozui",NA,"","","",FALSE,TRUE,TRUE,TRUE
"516e8fa1-1bc5-43b5-9cbf-d35ebcbf968c","species","9a41ab60-476c-40c9-9b2a-8de8c2245bf5","t0031219","Ochlodes niitakana","Animalia","Insecta","native","true","","","","",NA,"species","Ochlodes niitakanus","TRUE","FALSE","native","","NT","","Ochlodes","niitakanus",NA,"","NT","",FALSE,TRUE,FALSE,TRUE
"335a6170-fe19-4351-a93f-dd4679713387","species","9b898263-2990-4d64-bd81-cc22bce0bc86","t0031627","Parnara guttatus","Animalia","Insecta","native","","","","","",NA,"species","Parnara guttata","FALSE","FALSE","native","","LC","","Parnara","guttata",NA,"","LC","",FALSE,TRUE,FALSE,TRUE
"a1d034e0-d397-4016-b4fe-910b29af5345","species","d53f81a8-6c73-494e-be67-ad2ea7cb9254","t0055869","Polyhymno pancratiastis","Animalia","Insecta","native","","","","","",NA,"species","Thiotricha pancratiastis","FALSE","FALSE","native","","","","Thiotricha","pancratiastis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"0e59379e-dc14-48a2-b00e-adec99879cb7","species","d53f81a8-6c73-494e-be67-ad2ea7cb9254","t0055870","Polyhymno synodonta","Animalia","Insecta","native","","","","","",NA,"species","Thiotricha trichoma","FALSE","FALSE","native","","","","Thiotricha","trichoma",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fbe1ac89-a7ba-43ab-84bb-3ac4c34536c5","species","8093c2f8-e4f3-4652-9d2e-6e98204da502","t0032631","Satyrium austrinus","Animalia","Insecta","native","","","","","",NA,"species","Satyrium austrinum","FALSE","FALSE","native","","NT","","Satyrium","austrinum",NA,"","NT","",FALSE,TRUE,FALSE,TRUE
"6cb115e2-1844-4f74-9a5a-5ccce8b66588","species","74e85e68-7d51-417c-ba35-823fab33cf6a","t0056476","Tajuria caerulea","Animalia","Insecta","native","true","","","","",NA,"infraspecies","Tajuria yajna caerulea","TRUE","FALSE","native","","NT","","Tajuria","yajna","caerulea","","NT","",FALSE,TRUE,FALSE,TRUE
"b7191015-26ca-4138-962c-36d2170901e4","species","4ba0e24a-f6b1-4c35-bd25-6a608cba12ae","t0056760","Ypthima okurai","Animalia","Insecta","native","true","","","","",NA,"infraspecies","Ypthima argus okurai","TRUE","FALSE","native","","NT","","Ypthima","argus","okurai","","NT","",FALSE,TRUE,FALSE,TRUE
"d5c65d0f-b72a-42d8-a942-0e9efddc97d7","species","24ab3ac7-3aa9-4386-8689-cbfb2d943216","t0052337","Palionebris bacteriota","Animalia","Insecta","native","true","","","","",NA,"species","Trachydora bacteriota","TRUE","FALSE","native","","","","Trachydora","bacteriota",NA,"","","",FALSE,TRUE,TRUE,TRUE
"51e5c171-4682-499f-ae59-c2ba93bb0d22","species","646188b2-e3bc-4390-aaab-2c14ec7b5e67","t0049881","Atrophaneura horishanus","Animalia","Insecta","native","true","III","","NT","輕度",NA,"species","Atrophaneura horishana","TRUE","FALSE","native","NT","NT","III","Atrophaneura","horishana",NA,"NT","NT","III",FALSE,TRUE,FALSE,TRUE
"63bcf96c-0d15-4bc2-b69f-d24ebeaab394","species","355d5b13-626b-479d-9b6f-de2f3239be11","t0051186","Glyphipterix rekoae","Animalia","Insecta","native","true","","","","",NA,"species","Glyphipterix reikoae","TRUE","FALSE","native","","","","Glyphipterix","reikoae",NA,"","","",FALSE,TRUE,TRUE,TRUE
"fc851ca1-0d8a-4212-a8d3-8bd9321eace2","species","94dd78e0-6bb3-4b05-bc71-5b56ff71702a","t0051294","Haplotinea subochraceella","Animalia","Insecta","native","","","","","",NA,"species","Edosa subochraceella","FALSE","FALSE","native","","","","Edosa","subochraceella",NA,"","","",FALSE,TRUE,TRUE,TRUE
"3ff05c47-c046-48e1-bee5-d786aec88eb1","species","967401f4-eed0-4e22-9054-b7d1468d6ed1","t0033527","Acia exsultans","Animalia","Insecta","native","true","","","","",NA,"species","Helionides exsultans","TRUE","FALSE","native","","","","Helionides","exsultans",NA,"","","",FALSE,TRUE,TRUE,TRUE
"965fd237-715c-4827-9ee5-1dd214ea2c14","species","bb16bdf6-fdf6-48e4-a579-e098403b7c50","t0028634","Bicoloratum pingtungisis","Animalia","Insecta","native","true","","","","",NA,"species","Scaphoideus pingtungisis","TRUE","FALSE","native","","","","Scaphoideus","pingtungisis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"f6fa8f2d-f783-48cc-bba1-af2dd4b0eea1","species","576edde7-99f1-42d8-9701-100fa5ad6c33","t0062845","Epiacanthus guttiger","Animalia","Insecta","native","","","","","",NA,"species","Pagaronia aurantia","FALSE","FALSE","native","","","","Pagaronia","aurantia",NA,"","","",FALSE,TRUE,TRUE,TRUE
"44e5d810-c427-4e2d-9108-777bd86d68dc","species","2bcd862f-323e-4268-acf3-2559c05a4c7f","t0068314","Macrosteles orientalis","Animalia","Insecta","native","true","","","","",NA,"species","Macrosteles striifrons","TRUE","FALSE","native","","","","Macrosteles","striifrons",NA,"","","",FALSE,TRUE,TRUE,TRUE
"acad3e7f-0ad4-4923-b067-95ecd174e6f3","species","e4e43d4e-0f99-42f1-9beb-008ad4184a54","t0028635","Nesophrosyne orientalis","Animalia","Insecta","native","","","","","",NA,"species","Orosius orientalis","TRUE","FALSE","native","","","","Orosius","orientalis",NA,"","","",FALSE,TRUE,TRUE,TRUE
"8cb3c793-2869-4420-8ce0-9fc45d48547b","species","30a59b24-4531-4c75-98e6-7a1985500561","t0101342","Tettigella formosana","Animalia","Insecta","native","true","","","","",NA,"species","Bothrogonia formosana","TRUE","FALSE","native","","","","Bothrogonia","formosana",NA,"","","",FALSE,TRUE,TRUE,TRUE
"bc5b7480-2e8a-42df-9e75-11ee2debfd42","species","30a59b24-4531-4c75-98e6-7a1985500561","t0101911","Tettigella hoozanensis","Animalia","Insecta","native","true","","","","",NA,"species","Kolla hoozanensis","TRUE","FALSE","native","","","","Kolla","hoozanensis",NA,"","","",FALSE,TRUE,TRUE,TRUE
