"","taxonUUID","taxonRank","kingdom","simplifiedScientificName","new_iucn","protectedStatusTW","new_redlistTW","sensitiveCategory","sensitive","comparison_sensitive"
"1","c7ada981-98d6-4eaf-9387-ec6dea18b2d6","infraspecies","Animalia","Charadrius mongolus mongolus","EN","","LC","","輕度",FALSE
